gene_id,SAMN31934616,SAMN31934617,SAMN31934618,SAMN31934759,SAMN31934760,SAMN31934761
gene-H1-4|H1-4,724,774,727,912,1207,794
gene-LOC478743|LOC478743,196,186,233,227,280,221
gene-H2AC8|H2AC8,130,90,120,119,189,135
gene-H2BC7|H2BC7,113,105,128,140,199,145
gene-H2BC8|H2BC8,282,266,282,365,532,338
gene-LOC106558262|LOC106558262,20,20,27,29,45,25
gene-H2AC9|H2AC9,0,0,0,2,2,0
gene-H2BC25|H2BC25,67,76,79,95,147,96
gene-LOC115945163|LOC115945163,72,68,104,86,124,66
gene-H1-3|H1-3,322,410,403,426,566,374
gene-H4C6|H4C6,34,51,41,49,81,49
gene-H3C7|H3C7,22,32,27,29,46,29
gene-H2BC9|H2BC9,155,161,177,196,286,212
gene-H3C8|H3C8,17,16,22,24,38,17
gene-LOC119870421|LOC119870421,16,8,9,14,17,16
gene-H2BC10|H2BC10,45,49,52,61,86,68
gene-H4C8|H4C8,636,472,668,751,1102,830
gene-TRNAR-UCG-4|TRNAR-UCG,1,1,0,0,0,1
gene-LOC119867713|LOC119867713,0,0,3,0,0,0
gene-TRNAS-GCU-6|TRNAS-GCU,2,2,1,2,2,3
gene-LOC119867714|LOC119867714,0,0,0,0,0,0
gene-LOC100855640|LOC100855640,133,94,105,126,137,106
gene-LOC111094052|LOC111094052,503,348,464,389,493,353
gene-LOC100855681|LOC100855681,0,2,6,0,0,0
gene-BTN1A1|BTN1A1,35,50,16,18,43,32
gene-TRNAR-ACG-4|TRNAR-ACG,1,0,1,3,3,5
gene-HMGN4|HMGN4,775,721,805,648,777,636
gene-TRNAV-CAC-8|TRNAV-CAC,1,1,0,0,0,1
gene-TRNAY-GUA-8|TRNAY-GUA,0,0,0,0,0,0
gene-TRNAY-GUA-9|TRNAY-GUA,0,0,0,0,0,0
gene-ABT1|ABT1,1819,1711,1964,1364,1763,1482
gene-ZNF322|ZNF322,1233,959,1224,1143,1369,1241
gene-LOC106558250|LOC106558250,15,6,17,14,19,9
gene-LOC100687060|LOC100687060,13,20,32,7,14,18
gene-H2BC11|H2BC11,145,107,136,166,212,147
gene-H2AC11|H2AC11,92,96,94,134,165,111
gene-LOC106558237|LOC106558237,108,78,120,111,153,111
gene-H4C9|H4C9,81,93,97,139,186,118
gene-H2AC12|H2AC12,38,48,46,61,73,63
gene-H2BC12|H2BC12,105,115,144,173,258,166
gene-TRNAS-AGA-4|TRNAS-AGA,2,0,2,2,1,0
gene-LOC111094039|LOC111094039,0,0,0,0,0,0
gene-ZNF391|ZNF391,170,134,180,144,181,170
gene-LOC102151425|LOC102151425,50,25,44,27,46,30
gene-ZNF184|ZNF184,570,487,630,483,640,528
gene-LOC119870416|LOC119870416,9,10,7,8,8,8
gene-TRNAD-GUC-6|TRNAD-GUC,1,0,1,1,1,0
gene-TRNAM-CAU-14|TRNAM-CAU,1,0,2,2,2,1
gene-TRNAK-UUU-17|TRNAK-UUU,1,0,0,0,0,0
gene-TRNAD-GUC-7|TRNAD-GUC,1,2,1,1,1,0
gene-TRNAK-UUU-18|TRNAK-UUU,1,0,0,0,0,0
gene-LOC119867716|LOC119867716,5,0,0,0,0,2
gene-TRNAT-CGU-3|TRNAT-CGU,1,1,2,2,1,2
gene-LOC111094061|LOC111094061,14,8,6,0,8,4
gene-TRNAT-AGU-7|TRNAT-AGU,0,0,0,0,0,0
gene-TRNAV-AAC-6|TRNAV-AAC,1,0,1,0,0,0
gene-LOC119867711|LOC119867711,1,3,0,2,2,0
gene-TRNAL-UAA-3|TRNAL-UAA,0,0,0,2,1,0
gene-TRNAI-AAU-9|TRNAI-AAU,0,0,0,1,0,0
gene-TRNAM-CAU-16|TRNAM-CAU,0,0,0,0,0,0
gene-LOC111094057|LOC111094057,4,4,11,8,11,4
gene-LOC111094054|LOC111094054,36,45,53,31,60,41
gene-H2BC13|H2BC13,65,67,88,91,182,120
gene-H2AC13|H2AC13,17,29,22,25,47,33
gene-H3C10|H3C10,9,12,13,13,26,14
gene-H2AC14|H2AC14,9,20,19,15,35,23
gene-H2BC14|H2BC14,69,75,85,102,146,103
gene-H4C11|H4C11,34,42,38,62,82,58
gene-H4C12|H4C12,112,193,143,150,137,68
gene-H2AC15|H2AC15,43,36,38,54,65,48
gene-H2BC15|H2BC15,171,138,163,171,282,207
gene-H2AC16|H2AC16,9,13,11,19,25,20
gene-H1-5|H1-5,50,105,103,118,133,83
gene-H3C11|H3C11,8,8,13,9,18,11
gene-H4C13|H4C13,74,112,89,101,121,69
gene-H3C12|H3C12,10,9,15,13,21,13
gene-H2AC17|H2AC17,26,24,28,33,40,28
gene-H2BC17|H2BC17,86,84,127,118,177,109
gene-TRNAG-GCC-5|TRNAG-GCC,1,0,0,0,0,0
gene-LOC119863890|LOC119863890,3,0,5,6,10,13
gene-OR2B7|OR2B7,3,6,4,4,17,7
gene-LOC119870431|LOC119870431,2,1,0,0,2,0
gene-LOC100684671|LOC100684671,8,5,8,14,21,6
gene-OR2B8|OR2B8,2,3,6,12,22,11
gene-ZNF165|ZNF165,83,191,71,162,185,145
gene-LOC488316|LOC488316,576,374,405,328,395,355
gene-LOC119870419|LOC119870419,194,184,192,131,211,163
gene-ZSCAN16|ZSCAN16,249,208,242,183,222,206
gene-ZKSCAN8|ZKSCAN8,867,1110,971,1021,1161,951
gene-LOC119870417|LOC119870417,6,7,0,9,5,5
gene-LOC102154005|LOC102154005,253,169,224,149,183,216
gene-PGBD1|PGBD1,347,363,342,353,420,359
gene-ZSCAN31|ZSCAN31,293,287,294,179,219,191
gene-LOC100682612|LOC100682612,303,199,296,201,224,298
gene-ZKSCAN4|ZKSCAN4,223,170,192,155,239,167
gene-NKAPL|NKAPL,26,44,28,25,27,9
gene-ZSCAN26|ZSCAN26,220,279,219,262,255,205
gene-LOC111094056|LOC111094056,293,169,253,177,310,325
gene-LOC100685048|LOC100685048,59,74,69,83,77,54
gene-LOC119870422|LOC119870422,1035,1062,987,1064,1173,1033
gene-LOC100685292|LOC100685292,452,447,504,406,477,402
gene-LOC119870418|LOC119870418,44,50,33,57,41,35
gene-TRNAT-CGU-4|TRNAT-CGU,1,0,0,0,0,0
gene-LOC119867722|LOC119867722,0,0,0,0,0,0
gene-GPX6|GPX6,8,0,0,9,0,0
gene-ZBED9|ZBED9,2328,2096,1985,2396,2681,2271
gene-TRNAF-GAA-9|TRNAF-GAA,1,2,2,0,1,1
gene-LOC488330|LOC488330,4,5,7,4,8,7
gene-TRNAR-CCG-3|TRNAR-CCG,1,0,1,2,3,4
gene-LOC119867759|LOC119867759,1,1,0,0,1,0
gene-LOC111094002|LOC111094002,101,128,144,76,107,103
gene-LOC119867723|LOC119867723,38,57,48,53,44,33
gene-TRNAL-CAA-4|TRNAL-CAA,0,0,0,0,0,0
gene-LOC111094032|LOC111094032,0,0,10,8,12,4
gene-TRNAL-CAA-5|TRNAL-CAA,0,0,0,0,0,0
gene-TRIM27|TRIM27,2276,1700,2320,2205,2723,2328
gene-LOC102156009|LOC102156009,19,19,14,12,26,7
gene-LOC119867764|LOC119867764,15,15,16,7,11,19
gene-LOC119867726|LOC119867726,42,27,39,17,20,23
gene-TRNAL-AAG-5|TRNAL-AAG,1,1,1,1,1,1
gene-ZNF311|ZNF311,444,428,506,438,546,481
gene-OR2AD2|OR2AD2,1,7,5,2,3,5
gene-OR2W1|OR2W1,8,3,12,6,6,11
gene-LOC100856285|LOC100856285,8,2,4,2,1,0
gene-OR14J1|OR14J1,0,3,0,4,2,0
gene-LOC100686468|LOC100686468,0,5,9,0,0,3
gene-OR10C1|OR10C1,0,0,0,0,0,0
gene-LOC119870423|LOC119870423,93,88,94,85,110,206
gene-GABBR1|GABBR1,3050,2652,2872,2674,3721,2772
gene-LOC111094246|LOC111094246,0,0,0,0,0,0
gene-LOC100687309|LOC100687309,0,0,0,0,0,0
gene-LOC111094244|LOC111094244,0,0,0,0,0,0
gene-RPRM|RPRM,10,6,9,16,8,5
gene-LOC111094276|LOC111094276,7,0,6,0,5,5
gene-LOC119867788|LOC119867788,5,0,0,0,11,2
gene-LOC119867884|LOC119867884,2,4,7,2,4,6
gene-LOC119867777|LOC119867777,0,13,6,0,0,5
gene-LOC102151277|LOC102151277,62,49,49,43,69,54
gene-GALNT13|GALNT13,1962,2050,2260,1850,2252,2019
gene-LOC100686188|LOC100686188,35,24,28,19,14,12
gene-LOC111094288|LOC111094288,25,28,44,28,30,24
gene-LOC119867808|LOC119867808,22,13,25,11,13,13
gene-KCNJ3|KCNJ3,5408,6078,5605,4449,5447,4558
gene-LOC111094297|LOC111094297,67,64,59,53,62,53
gene-LOC106558293|LOC106558293,69,52,65,45,44,66
gene-LOC111094298|LOC111094298,16,13,7,6,13,8
gene-LOC111094252|LOC111094252,0,0,0,0,0,0
gene-MIR8797|MIR8797,0,0,0,0,0,0
rna-NR_128737.1|MIR8797,0,0,0,0,0,0
gene-LOC488356|LOC488356,8,15,10,11,3,10
gene-LOC111095005|LOC111095005,0,0,5,0,5,12
gene-LOC111094262|LOC111094262,2,0,0,0,0,5
gene-NR4A2|NR4A2,162,225,162,27,47,53
gene-LOC111094232|LOC111094232,22,20,18,19,23,13
gene-TRNAA-CGC-4|TRNAA-CGC,1,1,0,1,1,1
gene-TRNAG-GCC-6|TRNAG-GCC,3,1,2,4,3,2
gene-GPD2|GPD2,4222,3514,4408,2781,3386,2773
gene-LOC478756|LOC478756,1,2,1,1,1,3
gene-LOC119867791|LOC119867791,0,0,0,2,0,2
gene-GALNT5|GALNT5,16,28,18,14,30,26
gene-ERMN|ERMN,2452,2849,1780,1457,1575,1294
gene-LOC102152599|LOC102152599,0,1,1,1,4,6
gene-CYTIP|CYTIP,123,47,105,69,56,38
gene-LOC111094190|LOC111094190,7,0,7,0,4,6
gene-ACVR1C|ACVR1C,1252,1095,1426,818,1021,819
gene-LOC111094310|LOC111094310,71,92,92,66,88,56
gene-ACVR1|ACVR1,593,610,653,586,512,511
gene-LOC111094311|LOC111094311,52,64,41,31,28,25
gene-LOC102153153|LOC102153153,16,6,10,10,7,19
gene-CCDC148|CCDC148,786,455,605,558,772,673
gene-LOC106558297|LOC106558297,12,6,6,7,15,9
gene-LOC119867866|LOC119867866,4,6,6,6,3,2
gene-LOC119867807|LOC119867807,9,10,15,4,11,3
gene-LOC111094306|LOC111094306,13,6,3,5,6,9
gene-LOC111094221|LOC111094221,53,41,46,24,39,15
gene-PKP4|PKP4,7699,6078,6807,5496,6844,5272
gene-DAPL1|DAPL1,13,13,0,12,31,20
gene-LOC119867813|LOC119867813,0,6,0,4,3,4
gene-TANC1|TANC1,380,281,305,226,401,295
gene-LOC111094199|LOC111094199,4,4,0,3,0,4
gene-LOC100686442|LOC100686442,12,17,20,14,17,15
gene-WDSUB1|WDSUB1,373,328,354,328,368,330
gene-LOC119867814|LOC119867814,8,4,7,6,5,12
gene-LOC119867812|LOC119867812,440,408,500,416,507,374
gene-LOC100688480|LOC100688480,2,0,0,0,0,0
gene-LOC119867865|LOC119867865,0,0,0,1,0,0
gene-LOC102155667|LOC102155667,29,19,19,9,36,13
gene-CD302|CD302,328,346,371,328,431,374
gene-BAZ2B|BAZ2B,2078,2176,1869,1626,2036,1989
gene-LOC111094234|LOC111094234,6,20,13,13,15,0
gene-LOC607868|LOC607868,27,37,46,33,34,37
gene-LOC119867783|LOC119867783,10,10,19,5,9,13
gene-LOC100687789|LOC100687789,20,10,22,15,18,9
gene-LOC111094233|LOC111094233,9,8,11,15,10,9
gene-LOC111094294|LOC111094294,24,21,39,29,21,29
gene-LOC102155595|LOC102155595,35,22,28,20,26,30
gene-MARCHF7|MARCHF7,2178,1906,2128,2082,2632,2469
gene-LOC111094295|LOC111094295,3,0,0,0,2,0
gene-LOC111094230|LOC111094230,0,0,0,0,0,0
gene-PLA2R1|PLA2R1,383,280,254,168,331,467
gene-RBMS1|RBMS1,630,567,504,466,578,548
gene-TANK|TANK,669,504,641,575,669,536
gene-LOC111094188|LOC111094188,2,3,2,2,0,0
gene-PSMD14|PSMD14,1192,1069,1395,1207,1312,1339
gene-TBR1|TBR1,314,344,397,323,326,226
gene-SLC4A10|SLC4A10,9152,7570,9332,8693,9349,7947
gene-LOC111094217|LOC111094217,23,33,34,31,27,35
gene-LOC102157174|LOC102157174,70,72,64,61,64,71
gene-LOC102157255|LOC102157255,17,20,15,11,15,9
gene-DPP4|DPP4,298,280,238,185,190,203
gene-LOC111094266|LOC111094266,12,18,9,5,0,11
gene-GCG|GCG,7,6,6,0,0,5
gene-FAP|FAP,639,682,641,495,608,458
gene-LOC119867816|LOC119867816,0,0,0,0,0,0
gene-IFIH1|IFIH1,324,353,371,299,355,231
gene-GCA|GCA,519,505,546,540,642,535
gene-KCNH7|KCNH7,8876,12674,8572,6091,6974,6605
gene-LOC111094265|LOC111094265,62,73,46,33,47,36
gene-LOC119870443|LOC119870443,51,74,74,38,36,50
gene-LOC119867817|LOC119867817,12,15,7,6,4,8
gene-LOC100688550|LOC100688550,0,1,0,0,1,0
gene-LOC119867785|LOC119867785,1,3,5,4,2,1
gene-LOC111094305|LOC111094305,0,6,0,0,5,4
gene-LOC111094268|LOC111094268,0,0,0,0,6,0
gene-LOC102151811|LOC102151811,17,11,6,3,6,9
gene-FIGN|FIGN,60,26,36,27,47,46
gene-LOC111094286|LOC111094286,52,54,51,35,53,58
gene-GRB14|GRB14,981,596,1082,919,887,826
gene-LOC102152414|LOC102152414,646,495,721,407,456,364
gene-COBLL1|COBLL1,1221,851,1132,838,951,743
gene-LOC119870445|LOC119870445,121,77,121,130,93,74
gene-LOC102152220|LOC102152220,13,0,8,17,7,5
gene-LOC102152148|LOC102152148,2,2,2,0,0,0
gene-SLC38A11|SLC38A11,51,14,25,54,41,8
gene-LOC111094251|LOC111094251,2,0,2,3,0,1
gene-LOC100688549|LOC100688549,0,0,1,0,0,0
gene-SCN3A|SCN3A,4501,2638,4709,5000,5112,4087
gene-LOC102152710|LOC102152710,62,57,58,58,72,56
gene-LOC100855428|LOC100855428,17,13,13,13,13,9
gene-SCN2A|SCN2A,24860,17408,27127,25455,26404,23004
gene-LOC119867867|LOC119867867,1,3,5,2,2,2
gene-CSRNP3|CSRNP3,785,683,707,460,529,378
gene-GALNT3|GALNT3,246,265,246,113,122,132
gene-LOC111094206|LOC111094206,5,8,5,0,0,7
gene-LOC119867881|LOC119867881,1,2,1,1,1,0
gene-LOC111094186|LOC111094186,0,3,3,0,0,2
gene-TTC21B|TTC21B,1843,1452,1406,1431,1959,1448
gene-LOC102153897|LOC102153897,100,122,78,60,86,60
gene-SCN1A|SCN1A,13929,19683,12372,9182,10967,10006
gene-SCN9A|SCN9A,1419,1190,1554,1134,1251,1013
gene-LOC111094281|LOC111094281,16,15,10,15,8,15
gene-LOC119867819|LOC119867819,35,57,47,21,31,28
gene-LOC119867818|LOC119867818,121,209,120,67,132,82
gene-SCN7A|SCN7A,453,561,395,334,421,322
gene-LOC111094285|LOC111094285,1,2,2,4,10,9
gene-LOC100684138|LOC100684138,38,30,36,21,38,43
gene-LOC100683023|LOC100683023,5,5,5,4,7,6
gene-LOC100684942|LOC100684942,2,0,4,2,1,2
gene-XIRP2|XIRP2,9,10,15,0,4,7
gene-LOC119867793|LOC119867793,5,0,0,0,0,0
gene-LOC111094218|LOC111094218,57,38,57,31,32,26
gene-B3GALT1|B3GALT1,2258,1931,2331,1612,1805,1851
gene-LOC119867823|LOC119867823,40,46,38,28,23,21
gene-STK39|STK39,7144,5794,7355,5923,7302,6525
gene-LOC111094303|LOC111094303,30,26,25,16,11,10
gene-LOC111094304|LOC111094304,32,14,13,17,14,15
gene-LOC111094194|LOC111094194,87,88,79,37,69,39
gene-LOC102154749|LOC102154749,60,89,96,45,66,42
gene-LOC111094267|LOC111094267,0,0,0,0,0,0
gene-LOC119867824|LOC119867824,47,37,48,41,27,42
gene-CERS6|CERS6,8442,6750,9470,7288,8239,6360
gene-LOC119867825|LOC119867825,54,33,59,30,31,22
gene-NOSTRIN|NOSTRIN,175,140,148,148,146,168
gene-LOC102155356|LOC102155356,54,70,44,48,45,45
gene-SPC25|SPC25,31,24,42,31,39,22
gene-LOC119867826|LOC119867826,0,0,0,0,0,0
gene-ABCB11|ABCB11,127,66,182,151,184,128
gene-DHRS9|DHRS9,50,17,59,17,24,13
gene-LRP2|LRP2,1260,383,1803,631,701,450
gene-LOC608978|LOC608978,41,19,23,18,16,24
gene-LOC119867868|LOC119867868,0,0,1,1,2,0
gene-LOC102155925|LOC102155925,9,18,20,21,23,26
gene-BBS5|BBS5,359,274,391,274,342,275
gene-KLHL41|KLHL41,15,8,19,19,12,9
gene-FASTKD1|FASTKD1,1089,1221,1146,1475,2285,1136
gene-PPIG|PPIG,2959,2190,2774,2070,2294,1955
gene-CCDC173|CCDC173,442,384,452,444,425,330
gene-LOC111094308|LOC111094308,41,28,35,16,35,27
gene-PHOSPHO2|PHOSPHO2,284,247,321,240,327,241
gene-KLHL23|KLHL23,2791,2517,3120,2585,3189,3012
gene-METTL5|METTL5,477,340,515,512,589,465
gene-SSB|SSB,1480,1152,1504,1221,1397,1347
gene-UBR3|UBR3,14390,11521,14600,13317,14562,12903
gene-MYO3B|MYO3B,19,14,13,13,14,7
gene-LOC102157074|LOC102157074,0,0,0,0,0,0
gene-LOC102157339|LOC102157339,0,0,0,0,0,0
gene-SP5|SP5,35,11,21,9,17,10
gene-ERICH2|ERICH2,45,22,46,22,34,32
gene-LOC111094195|LOC111094195,24,32,19,18,17,15
gene-LOC119867827|LOC119867827,10,2,0,0,0,0
gene-GAD1|GAD1,5822,5545,5396,4299,5260,4666
gene-GORASP2|GORASP2,1872,1445,1772,1268,1663,1524
gene-TLK1|TLK1,1833,1520,2084,2162,2217,1694
gene-LOC111094284|LOC111094284,0,8,5,5,4,0
gene-LOC119867877|LOC119867877,1,1,2,3,0,0
gene-METTL8|METTL8,277,281,350,339,459,252
gene-DCAF17|DCAF17,393,373,397,333,423,388
gene-CYBRD1|CYBRD1,1737,1315,1425,1187,1645,1510
gene-LOC119867828|LOC119867828,13,16,12,6,15,8
gene-LOC111094279|LOC111094279,0,0,2,0,0,0
gene-DYNC1I2|DYNC1I2,2634,2247,2927,2424,2981,2367
gene-DLX1|DLX1,291,259,295,164,225,208
gene-HAT1|HAT1,456,458,481,485,618,590
gene-SLC25A12|SLC25A12,5345,4720,5452,5678,6440,6172
gene-LOC100687595|LOC100687595,8,8,10,9,9,12
gene-LOC102152240|LOC102152240,30,42,49,29,38,28
gene-METAP1D|METAP1D,188,151,165,124,165,127
gene-LOC119867874|LOC119867874,1,1,0,2,2,3
gene-DLX2|DLX2,10,11,16,9,16,0
gene-LOC119867794|LOC119867794,0,0,0,11,0,6
gene-LOC111094247|LOC111094247,47,46,51,45,41,47
gene-LOC111094202|LOC111094202,11,11,9,7,10,5
gene-LOC102153619|LOC102153619,655,620,674,455,545,542
gene-LOC111094204|LOC111094204,0,0,0,0,0,0
gene-LOC119867832|LOC119867832,26,25,14,20,15,7
gene-ITGA6|ITGA6,3532,2876,3651,2080,2414,1904
gene-PDK1|PDK1,3120,2534,3117,2587,3161,3118
gene-RAPGEF4|RAPGEF4,6803,5070,7390,5459,5451,6868
gene-LOC102153088|LOC102153088,136,135,128,60,47,52
gene-MAP3K20|MAP3K20,3962,3910,3639,2434,2621,2940
gene-LOC102154031|LOC102154031,112,127,132,67,62,98
gene-LOC111094212|LOC111094212,11,7,8,0,0,0
gene-CDCA7|CDCA7,34,32,40,25,30,26
gene-LOC111094248|LOC111094248,8,0,0,5,4,6
gene-SP3|SP3,2191,1859,2323,2242,2544,2306
gene-LOC111094238|LOC111094238,10,0,5,5,14,7
gene-OLA1|OLA1,2058,1677,2020,1604,1804,1730
gene-LOC102154380|LOC102154380,6,0,5,5,0,3
gene-LOC102154329|LOC102154329,20,18,26,26,22,22
gene-LOC106558286|LOC106558286,3,0,0,9,5,8
gene-SP9|SP9,5,13,11,13,10,11
gene-CIR1|CIR1,640,540,589,544,721,557
gene-SCRN3|SCRN3,884,725,875,690,837,675
gene-GPR155|GPR155,3518,2507,3508,3783,4397,3807
gene-LOC119867834|LOC119867834,76,109,45,27,61,40
gene-LOC119867876|LOC119867876,0,0,0,0,0,0
gene-WIPF1|WIPF1,425,517,357,267,353,315
gene-LOC111094229|LOC111094229,10,8,11,2,4,2
gene-CHRNA1|CHRNA1,8,27,8,5,5,7
gene-CHN1|CHN1,42223,32840,42301,32509,39586,38017
gene-LOC119867835|LOC119867835,4,0,0,0,0,0
gene-ATF2|ATF2,4893,3953,5073,4472,5099,4584
gene-LOC102155817|LOC102155817,15,25,19,9,14,12
gene-LOC119867882|LOC119867882,0,0,0,0,0,1
gene-LOC111094253|LOC111094253,17,17,9,18,12,10
gene-ATP5MC3|ATP5MC3,1054,964,1027,808,888,809
gene-LOC111094254|LOC111094254,0,0,0,0,0,0
gene-LOC488411|LOC488411,5,5,3,4,5,5
gene-LOC119867885|LOC119867885,1,0,0,0,0,2
gene-LOC111094224|LOC111094224,0,0,0,2,0,0
gene-LOC111094301|LOC111094301,0,8,10,9,3,8
gene-LNPK|LNPK,1843,1421,1815,1616,1711,1906
gene-LOC106558278|LOC106558278,61,46,48,40,39,44
gene-LOC111094290|LOC111094290,0,0,0,0,0,0
gene-HOXD3|HOXD3,0,0,0,0,0,4
gene-LOC102151168|LOC102151168,27,12,12,7,12,3
gene-HOXD1|HOXD1,13,18,15,2,10,0
gene-MTX2|MTX2,1281,1147,1353,1193,1500,1359
gene-LOC102151426|LOC102151426,13,19,16,11,15,19
gene-LOC100688223|LOC100688223,5,0,0,0,0,3
gene-LOC119867838|LOC119867838,0,0,0,0,0,0
gene-LOC111094207|LOC111094207,4,0,4,1,0,5
gene-LOC111094274|LOC111094274,7,5,6,2,0,3
gene-LOC488418|LOC488418,0,0,0,0,0,0
gene-LOC610165|LOC610165,29,18,36,23,36,36
gene-MIR8796|MIR8796,0,2,2,2,2,3
rna-NR_128736.1|MIR8796,0,0,1,1,1,1
gene-LOC111094215|LOC111094215,15,7,6,17,27,9
gene-HNRNPA3|HNRNPA3,2988,3133,3137,2478,2312,2113
gene-NFE2L2|NFE2L2,592,507,475,377,592,563
gene-LOC119867840|LOC119867840,39,16,25,29,32,19
gene-LOC100683862|LOC100683862,11,6,11,9,19,9
gene-AGPS|AGPS,2921,2396,2669,2546,2659,2182
gene-TTC30B|TTC30B,363,265,374,360,414,401
gene-TTC30A|TTC30A,308,217,344,320,415,377
gene-LOC119867841|LOC119867841,44,48,50,31,48,52
gene-LOC119867842|LOC119867842,210,163,141,171,211,193
gene-LOC102152241|LOC102152241,0,4,8,4,8,4
gene-LOC102151140|LOC102151140,0,1,0,0,0,0
gene-LOC111094216|LOC111094216,0,2,0,0,0,0
gene-PDE11A|PDE11A,117,71,72,70,106,91
gene-LOC111094214|LOC111094214,19,10,13,18,14,5
gene-LOC119867843|LOC119867843,2,0,0,4,4,3
gene-LOC100688700|LOC100688700,11,14,7,14,11,8
gene-RBM45|RBM45,1026,779,985,844,1064,990
gene-PJVK|PJVK,42,93,84,49,44,61
gene-OSBPL6|OSBPL6,2431,2680,2593,1677,1935,1740
gene-LOC119867845|LOC119867845,312,425,352,224,250,262
gene-LOC119867844|LOC119867844,38,33,30,24,32,15
gene-PRKRA|PRKRA,967,513,853,751,923,787
gene-FKBP7|FKBP7,57,47,36,50,82,78
gene-PLEKHA3|PLEKHA3,1094,1223,1200,964,1106,1015
gene-LOC119867846|LOC119867846,13,11,13,25,30,16
gene-TTN|TTN,2587,5895,2891,3219,2293,2816
gene-CCDC141|CCDC141,636,456,524,391,478,563
gene-LOC119867847|LOC119867847,6,8,6,0,7,2
gene-SESTD1|SESTD1,4131,3299,4199,3423,3796,3590
gene-LOC119867848|LOC119867848,0,0,0,0,4,0
gene-LOC102154121|LOC102154121,0,0,0,5,0,4
gene-ZNF385B|ZNF385B,2094,2053,2077,1696,1776,1646
gene-LOC102153647|LOC102153647,436,381,482,348,325,299
gene-CWC22|CWC22,1393,1140,1539,1176,1399,1274
gene-LOC111094258|LOC111094258,0,0,0,2,3,0
gene-LOC111094259|LOC111094259,0,3,7,4,0,4
gene-LOC119867786|LOC119867786,77,32,148,79,101,127
gene-UBE2E3|UBE2E3,1431,1107,1566,1536,1717,1485
gene-LOC119867798|LOC119867798,34,13,0,14,21,15
gene-ITGA4|ITGA4,1358,1090,1860,1589,1766,1666
gene-CERKL|CERKL,143,113,158,117,134,129
gene-NEUROD1|NEUROD1,177,171,236,205,265,195
gene-LOC119870438|LOC119870438,0,0,0,0,0,0
gene-LOC106558299|LOC106558299,73,51,52,35,46,51
gene-ITPRID2|ITPRID2,2629,2361,2373,2056,2496,2456
gene-LOC102155256|LOC102155256,41,23,22,15,21,21
gene-PPP1R1C|PPP1R1C,45,43,45,29,28,20
gene-PDE1A|PDE1A,2621,2110,3087,3111,3606,3409
gene-LOC119867883|LOC119867883,19,11,24,12,14,10
gene-LOC119867850|LOC119867850,68,67,87,38,62,35
gene-LOC102155307|LOC102155307,25,16,26,21,21,28
gene-LOC478825|LOC478825,264,175,254,200,250,235
gene-LOC111094225|LOC111094225,0,0,0,0,0,0
gene-LOC119867852|LOC119867852,0,0,0,0,0,0
gene-DNAJC10|DNAJC10,5029,3604,5273,4381,5069,4712
gene-LOC111094299|LOC111094299,29,26,22,30,20,18
gene-LOC111094300|LOC111094300,81,58,52,57,44,45
gene-FRZB|FRZB,1004,868,734,728,918,747
gene-LOC119867853|LOC119867853,37,42,23,16,25,37
gene-LOC100855734|LOC100855734,0,0,7,5,3,0
gene-LOC119867854|LOC119867854,20,12,18,8,14,19
gene-NCKAP1|NCKAP1,16306,12992,17224,16847,18309,16291
gene-DUSP19|DUSP19,759,572,800,617,774,656
gene-LOC106558298|LOC106558298,1279,1220,1405,1219,1322,1331
gene-NUP35|NUP35,364,292,364,317,376,360
gene-LOC119867855|LOC119867855,5,3,0,0,10,4
gene-LOC100684490|LOC100684490,0,0,0,0,0,0
gene-LOC111094210|LOC111094210,0,0,0,0,0,0
gene-LOC111094209|LOC111094209,0,4,4,0,0,0
gene-LOC488436|LOC488436,29,32,31,50,38,32
gene-LOC102155927|LOC102155927,791,763,693,576,663,564
gene-ZNF804A|ZNF804A,550,561,538,409,464,370
gene-LOC111094292|LOC111094292,0,0,0,0,0,0
gene-LOC111094291|LOC111094291,0,0,0,0,0,0
gene-LOC111094208|LOC111094208,0,0,0,0,0,0
gene-FSIP2|FSIP2,0,0,4,4,5,0
gene-LOC102156220|LOC102156220,12,10,8,0,12,5
gene-ZC3H15|ZC3H15,3262,2527,3180,2682,3093,2846
gene-LOC119867858|LOC119867858,12,14,10,15,0,13
gene-LOC119867857|LOC119867857,0,6,0,4,4,5
gene-ITGAV|ITGAV,6212,5127,4950,4731,5675,4390
gene-FAM171B|FAM171B,5014,4068,5324,4671,4921,4424
gene-CALCRL|CALCRL,2216,2161,2291,1591,1545,1602
gene-LOC111094189|LOC111094189,11,3,7,0,0,0
gene-TFPI|TFPI,39,27,27,11,20,34
gene-LOC102156408|LOC102156408,0,0,0,0,0,0
gene-LOC119867859|LOC119867859,0,3,0,0,0,0
gene-LOC106558296|LOC106558296,5,0,0,0,3,3
gene-LOC111094241|LOC111094241,0,0,6,0,0,6
gene-LOC119870435|LOC119870435,0,11,0,2,6,4
gene-GULP1|GULP1,1032,827,930,836,823,769
gene-LOC100683042|LOC100683042,38,44,36,39,46,32
gene-COL3A1|COL3A1,415,308,264,137,251,360
gene-COL5A2|COL5A2,1959,1304,1685,799,1329,1390
gene-LOC119867862|LOC119867862,23,17,18,13,20,18
gene-LOC119867861|LOC119867861,13,6,16,11,20,25
gene-LOC119867860|LOC119867860,12,0,12,0,9,44
